34	37	47	52	32	35	24	17	31	31	36	24	46	22	26	27	34	34	23	25	18	21	32	36	26	31	21	20	28	31	27	42	40	40	31	33	32	34	35	23	26	23	40	34	34	23	44	39	43	42	37	42	42	36	28	52	44	34	39	41	40	50	32	49	37	43	54	39	37	32	23	45	35	34	23	37	33	30	25	23	25	36	38	28	46	53	35	41	34	52	35	38	40	46	52	61	44	43	28	41	26	39	43	35	42	48	47	54	43	42	41	47	51	46	50	39	39	46	48	42	54	55	38	46	45	47	53	57	44	35	19	19	15	26	15	8	10	11	13	15	6	13	15	6	15	10	9	7	13	11
42	40	34	34	33	19	11	10	19	31	39	39	35	38	34	40	33	22	15	13	12	15	25	29	16	19	18	14	19	33	40	33	32	44	32	31	28	32	24	28	19	28	28	36	31	35	43	34	50	30	40	37	51	34	23	34	32	25	37	54	47	41	57	45	37	40	35	25	22	27	36	26	38	26	22	37	37	26	24	26	26	28	47	41	36	40	38	58	40	49	45	47	44	39	43	23	51	42	31	41	39	33	28	37	49	35	41	32	58	52	44	36	41	53	44	51	41	60	51	44	53	44	42	51	56	58	59	51	68	35	19	43	35	46	31	23	11	8	14	11	12	10	19	7	6	7	6	9	11	11
50	42	32	21	20	18	18	13	11	31	37	33	38	43	40	44	25	30	14	6	8	10	9	10	14	15	15	9	23	32	35	40	34	48	29	22	14	14	20	15	22	15	41	35	26	30	32	49	34	32	51	40	41	26	36	36	16	24	39	43	33	48	33	39	28	19	23	23	19	28	37	32	13	8	12	21	31	32	29	18	30	36	41	41	41	36	49	40	38	47	44	62	53	35	44	33	47	31	39	29	35	44	51	35	34	43	38	46	37	38	41	48	41	45	46	46	40	48	44	40	47	49	50	45	64	57	72	79	43	30	34	35	37	35	27	15	12	9	14	5	13	13	8	5	9	12	6	14	11	12
53	36	26	22	15	11	17	12	10	22	35	23	41	43	41	46	27	15	8	6	4	6	15	9	13	15	7	3	10	23	31	36	31	36	32	18	21	17	26	23	26	44	36	33	35	53	28	42	40	44	35	31	25	18	27	13	14	19	37	32	43	39	39	28	35	31	22	35	27	23	29	20	25	23	14	15	23	31	31	28	31	40	27	43	44	35	41	48	44	42	56	46	39	30	31	45	45	32	43	48	38	39	43	24	35	37	38	36	44	30	37	42	54	46	52	54	50	47	58	45	42	37	62	51	62	67	85	71	38	34	45	68	58	56	37	28	19	15	12	10	19	10	6	8	9	10	13	13	7	5
39	31	24	20	18	25	19	10	14	11	25	26	38	27	36	38	39	9	8	11	7	6	12	6	5	16	14	9	13	19	37	35	26	11	17	14	18	22	23	29	35	31	33	35	36	28	31	60	56	27	29	31	17	14	11	8	13	21	38	38	38	36	57	48	42	51	31	22	25	24	28	22	24	20	22	18	30	29	36	34	40	35	40	49	43	57	40	41	39	33	38	36	36	26	43	37	36	45	47	38	40	30	32	40	38	49	37	32	48	48	52	47	39	44	52	44	48	41	54	48	42	47	55	47	44	69	86	73	56	73	75	85	90	63	53	36	15	16	12	9	6	8	10	7	4	12	6	10	8	10
44	35	32	28	34	26	17	9	8	23	27	37	25	39	42	40	17	14	13	8	9	10	19	14	25	17	10	10	19	35	25	26	16	20	14	15	19	32	33	28	43	41	46	42	33	45	38	41	37	31	30	14	11	15	8	14	11	21	20	40	49	42	44	36	42	37	41	33	35	42	30	35	29	26	39	15	38	37	33	37	41	33	31	40	41	39	51	42	41	44	45	28	21	23	36	41	42	35	32	34	52	26	35	32	32	38	46	40	42	46	52	36	67	50	48	41	52	41	45	41	48	55	53	38	65	78	99	102	114	88	116	119	91	96	49	16	22	11	8	9	10	8	6	8	18	11	13	9	15	15
32	31	30	34	25	19	13	12	19	28	30	30	35	32	31	14	15	5	13	19	19	15	19	36	23	16	17	11	25	38	32	18	13	17	17	16	33	37	33	40	41	35	44	41	30	32	47	42	35	35	30	25	19	22	23	23	14	15	21	41	30	33	44	49	40	28	43	41	38	40	49	29	28	32	28	46	30	40	46	42	42	46	37	40	33	49	45	35	46	52	32	24	17	24	42	46	40	52	36	26	28	27	33	47	32	41	43	43	52	45	47	48	52	40	51	42	44	53	38	58	41	47	63	71	79	107	154	147	153	159	158	155	161	102	63	38	16	14	19	15	9	7	13	14	10	13	7	9	8	8
34	22	47	32	29	17	16	28	31	33	33	39	36	31	25	21	13	14	11	12	32	49	36	26	24	22	18	19	22	34	27	14	13	11	8	28	33	42	40	34	31	41	39	46	38	42	35	48	43	40	24	30	28	33	29	28	8	22	14	29	35	36	45	35	44	43	43	40	57	40	34	31	36	47	42	28	27	33	30	55	41	37	42	43	55	36	53	50	61	36	45	21	14	15	45	38	47	50	34	36	27	38	46	47	36	33	43	47	40	46	49	49	66	36	31	43	38	52	42	44	36	51	79	68	85	145	177	175	188	173	173	147	143	109	72	44	29	22	21	12	12	5	11	14	8	9	10	6	3	6
30	38	41	39	34	20	17	34	24	38	36	39	42	29	20	14	12	6	18	23	26	39	35	37	40	25	34	22	34	35	23	21	13	15	27	37	45	37	41	52	30	46	38	46	38	36	36	43	32	39	25	36	35	32	29	25	22	20	31	37	48	52	53	51	28	48	38	53	39	49	30	34	35	27	36	31	22	28	47	38	36	44	43	36	45	51	44	49	41	51	38	16	27	34	34	46	51	39	43	35	38	36	38	38	56	49	36	40	43	39	45	65	50	37	48	41	45	58	37	40	41	42	68	65	103	133	158	174	214	182	171	161	122	114	81	56	56	22	20	17	17	11	6	4	11	3	12	6	16	12
25	31	39	45	21	37	29	28	42	34	38	38	35	26	28	17	8	18	28	37	35	34	47	37	42	45	28	37	49	28	26	13	16	22	31	29	34	45	44	44	38	44	38	37	42	37	39	29	34	30	28	34	43	35	23	24	34	30	31	28	37	53	45	43	43	54	40	42	39	43	46	31	36	31	33	30	22	23	41	40	47	30	48	40	42	50	45	41	44	37	37	42	30	29	41	50	55	35	34	36	46	42	38	61	46	38	43	41	43	51	57	55	47	38	55	54	47	41	29	39	41	40	53	58	76	105	136	152	155	191	157	153	115	139	112	69	45	28	19	13	14	8	13	10	7	8	9	10	15	14
26	41	40	36	41	35	28	54	35	49	35	35	36	34	34	24	22	19	39	48	32	45	26	35	37	41	33	42	45	46	26	21	19	29	40	43	38	47	33	45	47	51	47	48	35	35	47	39	34	36	38	38	50	26	32	22	25	33	38	35	44	39	40	33	34	55	46	43	37	37	44	37	35	47	32	22	10	23	26	36	50	34	35	35	46	53	44	48	45	43	35	43	37	40	47	42	39	51	40	48	32	39	41	40	47	46	31	45	48	45	45	46	50	48	46	37	53	44	29	34	50	53	37	50	76	91	98	142	138	133	124	144	143	162	112	84	48	32	13	10	9	5	10	15	7	8	6	14	8	12
20	12	22	34	47	58	41	41	39	38	43	38	39	33	25	25	32	41	32	26	29	38	37	38	40	42	43	32	34	27	28	34	42	33	44	41	45	54	44	37	46	41	41	29	38	46	45	30	28	41	33	35	34	39	38	25	26	38	31	49	42	40	26	31	30	43	44	42	48	42	54	44	42	35	20	26	20	19	31	36	48	38	41	42	47	32	52	38	43	27	37	45	39	56	52	45	40	45	43	34	33	41	43	37	49	37	43	47	57	33	46	37	60	39	41	48	56	45	27	51	45	43	34	37	60	101	108	95	112	94	114	159	146	178	119	87	51	38	13	7	5	10	11	6	10	10	8	11	16	20
14	17	23	44	26	43	41	38	50	36	44	47	42	38	25	26	32	36	32	32	43	42	29	49	39	45	43	41	38	38	28	32	36	41	53	42	40	51	27	46	37	48	41	37	38	36	46	37	38	51	40	42	45	42	32	27	37	47	34	48	42	28	26	31	38	41	41	50	39	46	51	42	39	20	21	12	24	29	38	52	53	48	47	50	51	59	53	46	35	39	35	46	47	35	41	43	37	41	24	33	23	45	38	32	58	34	41	59	48	42	53	58	50	48	55	56	49	38	28	34	44	58	43	31	57	83	90	118	104	90	127	163	170	156	127	104	60	25	10	9	13	13	14	10	5	5	4	16	13	23
16	16	22	37	37	39	44	38	39	45	47	40	38	39	27	37	38	33	29	34	31	28	30	38	28	39	34	31	33	48	36	27	30	50	51	35	40	31	31	55	34	26	41	34	36	48	35	28	41	48	43	54	52	38	36	29	42	32	47	40	33	26	35	18	45	47	50	52	43	46	32	36	34	36	30	36	32	37	41	38	40	52	44	48	39	45	45	42	43	41	43	41	29	29	36	39	39	45	31	34	46	29	38	47	42	40	49	46	48	45	53	51	47	47	41	64	58	33	33	38	47	31	40	45	35	70	108	115	100	100	142	164	156	154	113	89	38	18	17	15	15	8	9	7	10	8	6	10	15	16
20	18	31	46	50	41	45	50	35	37	40	34	32	35	27	30	34	35	23	18	7	17	27	34	35	39	35	33	28	31	31	38	43	51	38	47	42	34	46	49	50	33	44	43	34	58	52	32	32	50	46	55	37	35	25	42	34	38	27	36	28	22	40	46	45	40	45	34	43	46	54	36	37	36	38	41	41	44	42	36	42	45	53	38	34	46	56	38	40	37	47	46	35	35	26	29	39	33	35	39	28	48	55	37	37	37	57	57	52	48	48	51	50	53	57	62	44	21	16	22	34	40	24	33	35	41	95	76	76	103	117	104	130	118	117	74	26	16	14	14	14	18	6	9	13	14	12	7	14	17
25	37	55	29	33	42	42	45	48	44	57	50	47	37	39	41	29	28	23	14	15	22	37	44	44	44	24	24	39	30	39	31	43	49	47	56	44	43	51	41	39	43	50	39	34	35	45	46	41	40	40	40	51	45	43	36	38	37	42	28	26	23	48	32	46	44	48	39	51	37	45	48	45	43	38	44	36	45	43	38	46	47	54	39	41	46	41	45	46	42	55	34	48	45	37	32	31	39	45	34	32	34	51	61	43	53	49	45	42	61	44	50	58	62	45	64	36	19	15	15	27	15	16	33	39	32	49	67	67	71	75	66	67	68	71	45	17	10	8	7	9	10	16	7	13	13	12	11	11	20
29	25	52	35	41	40	40	38	49	44	37	43	46	51	35	32	36	24	18	13	16	26	31	38	40	34	23	34	29	30	27	27	34	36	41	48	42	42	59	44	47	39	52	48	33	45	28	41	45	40	42	48	34	46	43	42	48	29	34	40	26	38	35	46	43	44	46	33	50	39	33	52	46	47	41	47	37	54	37	34	36	48	46	43	45	45	43	47	35	37	45	41	50	42	36	33	33	44	41	46	42	44	35	50	41	44	51	59	50	54	36	37	45	67	50	53	28	21	17	15	21	20	23	24	19	32	28	42	43	59	41	47	54	32	28	23	11	6	15	8	11	5	10	13	12	17	11	10	12	14
42	32	39	49	42	39	37	47	53	54	42	36	41	42	36	39	30	25	21	14	16	32	34	43	45	22	29	36	22	31	27	20	27	41	46	46	54	47	43	38	47	35	39	33	43	46	38	47	41	51	40	38	56	45	45	41	46	49	44	43	45	42	38	34	47	43	43	38	50	44	41	55	52	40	44	46	42	52	35	32	26	38	47	39	36	52	41	61	45	42	42	45	42	39	36	47	29	27	48	43	48	42	52	41	55	47	52	40	41	38	40	39	44	60	50	43	29	32	24	13	7	12	28	10	20	14	20	29	27	23	19	23	31	22	16	12	12	4	14	7	13	9	4	8	10	8	8	14	11	19
40	40	37	51	44	38	43	38	39	56	35	45	30	39	43	37	43	32	18	9	11	17	28	36	44	32	40	40	38	33	28	25	19	33	34	39	32	39	39	46	53	24	36	38	44	43	49	47	47	45	48	48	47	43	40	50	33	52	39	47	43	46	40	46	42	32	34	46	48	51	52	41	50	44	54	46	38	50	45	29	40	34	43	49	37	51	44	41	42	37	43	51	31	47	43	45	46	40	40	32	37	37	49	52	55	45	48	46	53	36	40	46	39	48	54	62	42	44	27	8	7	13	8	13	15	22	23	22	14	20	27	21	27	24	17	22	13	12	12	15	11	8	19	11	5	7	9	9	7	14
50	32	54	36	43	36	50	60	43	39	32	33	49	40	36	34	41	21	31	21	17	32	23	28	44	41	52	45	45	44	25	23	24	36	48	37	50	44	41	46	40	28	35	44	49	48	37	44	44	51	50	43	57	37	48	43	56	49	51	36	53	51	30	51	36	42	56	45	53	39	45	47	47	41	42	51	37	48	47	44	50	44	47	48	40	56	54	35	39	37	42	47	48	28	55	49	37	37	31	34	42	39	40	42	53	53	35	42	49	45	39	45	47	50	51	50	42	41	52	25	10	9	14	19	33	47	22	18	13	13	13	36	26	15	15	15	12	10	8	13	8	9	17	7	11	12	9	12	16	25
28	39	36	42	34	38	50	37	41	40	44	33	40	29	51	44	51	20	23	21	19	27	31	38	44	30	39	37	45	36	31	30	50	44	49	35	48	35	48	41	37	39	40	50	49	29	40	30	40	34	45	40	48	39	44	41	44	54	38	38	58	60	48	44	40	33	51	45	37	42	49	46	36	42	52	37	45	49	56	47	45	37	41	40	43	41	51	39	50	54	32	39	57	41	39	37	30	36	37	48	37	44	41	39	45	44	52	41	45	51	38	33	53	44	42	44	61	52	60	39	10	6	20	36	47	47	20	12	6	13	12	12	24	18	16	15	17	9	12	10	8	13	14	10	8	16	14	13	14	10
21	28	28	44	46	45	47	32	52	49	37	43	44	47	35	33	30	30	35	17	28	33	42	29	41	31	42	50	48	45	36	25	33	44	33	49	40	35	42	43	42	50	35	36	36	38	44	31	27	37	43	35	43	34	50	41	43	43	51	35	39	43	30	40	36	43	54	38	42	26	46	40	45	53	32	38	48	41	35	43	43	37	39	51	50	41	43	35	49	33	46	45	46	46	37	42	32	32	27	29	38	28	37	40	51	53	35	39	53	47	31	33	38	47	58	45	45	58	61	47	31	15	28	61	50	30	13	20	11	11	17	11	13	5	14	10	13	12	14	7	7	5	7	6	8	9	12	11	14	20
16	20	33	31	42	41	39	41	49	40	34	39	40	43	31	37	31	36	32	30	27	33	34	43	47	49	44	46	44	38	44	35	36	34	42	45	46	36	40	58	43	43	43	40	44	29	24	32	13	31	34	42	44	49	45	42	50	56	51	48	48	42	48	37	34	46	42	40	51	43	53	39	31	43	41	44	44	45	44	40	49	43	39	48	46	40	38	41	45	48	36	42	45	35	27	25	41	27	18	25	26	26	29	51	52	43	51	47	53	32	23	20	35	42	54	50	41	59	55	53	41	43	59	68	56	28	16	14	9	11	11	21	12	10	15	2	9	8	5	10	11	12	11	4	8	15	18	12	19	20
25	15	29	30	44	43	51	35	43	42	45	42	36	40	45	32	37	41	35	32	27	29	40	44	45	44	46	55	40	51	37	36	27	28	29	32	40	47	38	47	43	41	32	30	40	25	17	11	26	26	30	35	41	39	42	39	51	39	31	37	47	38	43	27	40	50	52	50	43	36	40	41	43	44	33	30	47	47	33	32	43	44	33	50	38	50	55	45	35	38	35	42	37	30	51	41	44	17	23	30	45	42	42	48	51	53	56	62	30	34	24	23	30	45	34	47	51	66	45	54	37	57	65	64	36	34	13	7	4	11	7	10	11	17	10	12	7	11	8	5	11	12	8	12	9	18	20	18	10	14
39	33	38	39	43	41	39	47	40	30	46	44	45	40	45	47	32	35	35	26	30	48	43	58	42	27	38	32	37	47	33	41	23	20	27	35	37	45	38	42	41	33	41	38	22	25	27	20	22	34	39	47	51	49	31	39	41	36	40	40	49	43	54	46	33	46	41	55	41	43	34	51	38	43	48	49	61	40	38	38	36	34	40	39	40	34	36	50	35	39	41	35	48	42	60	41	47	30	29	42	34	36	44	50	35	58	50	50	50	35	20	20	27	28	39	48	62	43	54	52	57	59	65	56	40	18	8	9	5	10	7	14	8	10	9	12	4	13	7	4	11	6	6	8	8	15	17	13	12	17
32	41	37	39	41	24	28	29	39	43	38	43	46	48	41	49	37	31	31	38	28	44	50	38	35	52	28	48	29	39	32	21	20	15	25	28	37	32	46	28	44	34	35	39	15	23	23	26	34	35	42	42	43	41	37	31	37	39	40	38	36	44	41	40	41	51	51	41	46	54	42	37	51	36	29	42	42	43	38	42	39	30	39	32	53	47	35	40	41	41	40	44	42	44	29	49	41	32	23	45	36	47	56	52	40	42	50	67	46	23	15	10	19	35	34	35	37	58	54	51	59	81	66	49	21	14	6	6	5	7	7	10	15	21	7	14	9	10	8	6	8	5	7	9	14	14	18	14	11	20
34	33	38	32	38	29	35	21	39	36	38	39	32	42	37	40	27	38	37	40	41	40	33	39	41	37	41	50	38	42	31	34	19	16	28	37	35	33	34	33	39	41	45	38	40	35	30	36	29	33	40	46	40	35	46	40	52	36	46	42	42	38	35	43	38	39	38	39	40	45	46	35	40	45	23	26	23	35	35	30	35	33	42	46	42	42	47	45	35	41	45	42	40	54	46	41	46	25	24	39	40	39	33	40	52	38	58	50	38	25	18	18	17	26	34	43	45	43	44	66	48	74	54	50	16	8	7	15	13	12	12	13	9	17	16	4	9	8	2	3	7	15	11	4	16	11	21	13	17	23
18	35	35	30	23	22	28	34	49	35	42	34	43	36	46	41	42	26	26	37	39	35	34	29	33	32	43	50	37	38	33	36	39	32	38	29	21	23	11	29	43	46	44	30	39	51	39	41	45	33	28	42	44	41	40	47	42	55	42	39	36	29	27	32	37	38	40	40	41	48	50	44	35	17	17	16	32	25	33	41	45	34	43	49	35	44	42	53	45	41	38	32	43	41	32	47	42	31	30	32	47	33	49	52	47	64	47	49	39	33	38	36	27	24	25	29	31	51	39	54	59	56	67	34	19	10	7	7	9	9	11	8	7	8	7	9	11	6	10	7	5	16	8	12	8	16	21	16	26	26
31	27	37	22	21	29	35	38	22	32	37	36	30	51	30	48	36	41	18	35	34	43	38	28	36	40	36	39	47	55	33	30	34	38	32	32	25	16	26	25	29	39	42	46	40	34	48	45	40	53	35	40	39	28	34	30	41	61	43	34	34	29	26	41	30	33	46	48	40	32	40	26	22	13	10	20	21	25	39	42	37	40	38	46	35	45	38	48	57	39	32	32	51	44	50	39	47	41	34	34	50	41	34	56	49	44	49	41	34	48	45	45	39	33	26	38	39	47	51	53	52	72	46	26	15	5	6	9	9	9	6	7	6	4	9	5	10	9	9	6	10	5	16	14	11	15	18	20	28	32
32	20	32	20	23	30	37	42	35	43	27	35	47	43	49	44	40	29	26	42	41	41	35	46	41	46	38	36	34	34	44	50	33	39	41	24	29	34	30	21	35	47	42	45	53	40	50	50	40	42	41	42	46	45	35	29	48	44	36	46	36	25	22	44	47	42	56	43	46	32	25	19	24	19	22	22	19	44	45	42	34	44	35	41	42	49	44	42	31	41	26	45	46	42	34	36	32	31	30	38	24	41	37	46	43	52	43	45	46	42	45	36	50	32	27	28	38	36	51	63	69	85	39	21	13	13	14	10	4	12	7	7	7	10	8	12	11	7	2	3	11	12	10	10	7	18	21	27	25	39
38	30	28	32	30	44	39	41	37	37	47	47	47	41	41	44	44	38	35	36	42	42	32	32	45	52	38	28	21	35	51	37	29	41	30	34	35	36	29	37	30	34	45	57	44	56	54	40	54	42	47	41	40	40	31	46	44	49	40	51	37	35	40	39	33	36	39	41	28	26	21	26	31	36	31	41	52	43	38	49	35	50	34	46	45	32	41	41	37	37	31	43	33	26	39	14	27	31	24	30	19	35	40	50	40	42	37	51	53	43	49	44	48	30	21	31	41	56	40	71	62	57	36	12	15	18	8	17	11	5	7	13	8	9	10	17	17	8	10	6	5	5	19	18	13	18	19	26	30	37
30	46	36	34	39	41	42	29	43	32	48	46	35	45	50	38	49	56	41	35	37	44	47	36	43	48	36	47	43	38	38	38	36	36	42	42	50	39	48	48	33	41	43	50	36	50	45	41	37	38	57	27	24	22	28	39	41	45	41	51	37	41	48	39	36	28	31	30	34	32	23	49	27	31	41	25	48	45	53	43	45	45	44	46	39	46	47	49	40	22	27	34	47	44	28	19	23	35	23	19	25	43	39	51	55	54	33	51	36	44	60	49	37	32	31	21	19	43	36	56	88	47	27	15	16	14	13	12	8	7	5	9	8	11	12	13	11	12	7	9	16	12	20	25	22	23	23	23	32	40
29	30	42	28	36	31	44	41	27	45	39	48	45	53	44	46	41	39	31	40	49	41	41	40	48	39	35	43	42	44	53	40	38	46	41	40	58	45	43	42	45	39	39	37	50	38	43	44	50	33	40	29	31	12	39	41	44	37	44	44	40	41	31	25	30	33	28	25	38	34	36	33	51	38	44	35	45	40	50	40	42	49	49	43	55	44	43	51	36	31	38	36	37	46	32	22	20	24	27	29	46	37	28	49	44	49	55	40	58	59	48	42	47	37	34	30	33	42	53	49	50	40	23	1	12	13	3	11	5	7	6	6	5	10	13	14	17	13	9	12	12	9	13	13	12	17	23	31	41	47
32	29	37	29	40	36	42	34	49	30	49	52	47	53	50	42	47	42	33	39	45	41	36	39	33	44	37	35	38	31	32	41	47	42	36	48	42	55	41	44	49	44	45	56	43	45	34	40	53	45	27	29	18	14	35	46	30	41	45	41	36	41	36	19	20	16	27	44	45	39	34	49	46	44	42	37	47	50	42	45	43	46	46	44	43	48	42	28	44	32	39	37	41	37	36	36	44	22	34	31	35	40	47	55	56	49	49	52	48	52	48	54	51	51	40	41	47	53	60	55	71	38	19	16	17	12	10	13	5	18	13	13	5	8	17	12	6	7	13	7	12	12	16	26	13	22	14	37	52	59
